FB,2015-11-11 00:00:00+00:00,109.01
FB,2015-11-12 00:00:00+00:00,108.02
FB,2015-11-13 00:00:00+00:00,103.95
FB,2015-11-16 00:00:00+00:00,104.04
FB,2015-11-17 00:00:00+00:00,105.13
FB,2015-11-18 00:00:00+00:00,107.77
FB,2015-11-19 00:00:00+00:00,106.26
FB,2015-11-20 00:00:00+00:00,107.32
FB,2015-11-23 00:00:00+00:00,106.95
FB,2015-11-24 00:00:00+00:00,105.74
FB,2015-11-25 00:00:00+00:00,105.41
FB,2015-11-27 00:00:00+00:00,105.45
FB,2015-11-30 00:00:00+00:00,104.24
FB,2015-12-01 00:00:00+00:00,107.12
FB,2015-12-02 00:00:00+00:00,106.07
FB,2015-12-03 00:00:00+00:00,104.38
FB,2015-12-04 00:00:00+00:00,106.18
FB,2015-12-07 00:00:00+00:00,105.61
FB,2015-12-08 00:00:00+00:00,106.49
FB,2015-12-09 00:00:00+00:00,104.6
FB,2015-12-10 00:00:00+00:00,105.42
FB,2015-12-11 00:00:00+00:00,102.12
FB,2015-12-14 00:00:00+00:00,104.66
FB,2015-12-15 00:00:00+00:00,104.55
FB,2015-12-16 00:00:00+00:00,106.79
FB,2015-12-17 00:00:00+00:00,106.22
FB,2015-12-18 00:00:00+00:00,104.04
FB,2015-12-21 00:00:00+00:00,104.77
FB,2015-12-22 00:00:00+00:00,105.51
FB,2015-12-23 00:00:00+00:00,104.63
FB,2015-12-24 00:00:00+00:00,105.02
FB,2015-12-28 00:00:00+00:00,105.93
FB,2015-12-29 00:00:00+00:00,107.26
FB,2015-12-30 00:00:00+00:00,106.22
FB,2015-12-31 00:00:00+00:00,104.66
FB,2016-01-04 00:00:00+00:00,102.22
FB,2016-01-05 00:00:00+00:00,102.73
FB,2016-01-06 00:00:00+00:00,102.97
FB,2016-01-07 00:00:00+00:00,97.92
FB,2016-01-08 00:00:00+00:00,97.33
FB,2016-01-11 00:00:00+00:00,97.51
FB,2016-01-12 00:00:00+00:00,99.37
FB,2016-01-13 00:00:00+00:00,95.44
FB,2016-01-14 00:00:00+00:00,98.37
FB,2016-01-15 00:00:00+00:00,94.97
FB,2016-01-19 00:00:00+00:00,95.26
FB,2016-01-20 00:00:00+00:00,94.35
FB,2016-01-21 00:00:00+00:00,94.16
FB,2016-01-22 00:00:00+00:00,97.94
FB,2016-01-25 00:00:00+00:00,97.01
FB,2016-01-26 00:00:00+00:00,97.34
FB,2016-01-27 00:00:00+00:00,94.45
FB,2016-01-28 00:00:00+00:00,109.11
FB,2016-01-29 00:00:00+00:00,112.21
FB,2016-02-01 00:00:00+00:00,115.09
FB,2016-02-02 00:00:00+00:00,114.61
FB,2016-02-03 00:00:00+00:00,112.69
FB,2016-02-04 00:00:00+00:00,110.49
FB,2016-02-05 00:00:00+00:00,104.07
FB,2016-02-08 00:00:00+00:00,99.75
FB,2016-02-09 00:00:00+00:00,99.54
FB,2016-02-10 00:00:00+00:00,101.0
FB,2016-02-11 00:00:00+00:00,101.91
FB,2016-02-12 00:00:00+00:00,102.01
FB,2016-02-16 00:00:00+00:00,101.61
FB,2016-02-17 00:00:00+00:00,105.2
FB,2016-02-18 00:00:00+00:00,103.47
FB,2016-02-19 00:00:00+00:00,104.57
FB,2016-02-22 00:00:00+00:00,107.16
FB,2016-02-23 00:00:00+00:00,105.46
FB,2016-02-24 00:00:00+00:00,106.88
FB,2016-02-25 00:00:00+00:00,108.07
FB,2016-02-26 00:00:00+00:00,107.92
FB,2016-02-29 00:00:00+00:00,106.92
FB,2016-03-01 00:00:00+00:00,109.82
FB,2016-03-02 00:00:00+00:00,109.95
FB,2016-03-03 00:00:00+00:00,109.58
FB,2016-03-04 00:00:00+00:00,108.39
FB,2016-03-07 00:00:00+00:00,105.73
FB,2016-03-08 00:00:00+00:00,105.93
FB,2016-03-09 00:00:00+00:00,107.51
FB,2016-03-10 00:00:00+00:00,107.32
FB,2016-03-11 00:00:00+00:00,109.41
FB,2016-03-14 00:00:00+00:00,109.89
FB,2016-03-15 00:00:00+00:00,110.67
FB,2016-03-16 00:00:00+00:00,112.18
FB,2016-03-17 00:00:00+00:00,111.02
FB,2016-03-18 00:00:00+00:00,111.45
FB,2016-03-21 00:00:00+00:00,111.85
FB,2016-03-22 00:00:00+00:00,112.25
FB,2016-03-23 00:00:00+00:00,112.54
FB,2016-03-24 00:00:00+00:00,113.05
FB,2016-03-28 00:00:00+00:00,113.69
FB,2016-03-29 00:00:00+00:00,116.14
FB,2016-03-30 00:00:00+00:00,114.7
FB,2016-03-31 00:00:00+00:00,114.1
FB,2016-04-01 00:00:00+00:00,116.06
FB,2016-04-04 00:00:00+00:00,112.55
FB,2016-04-05 00:00:00+00:00,112.22
FB,2016-04-06 00:00:00+00:00,113.71
FB,2016-04-07 00:00:00+00:00,113.64
FB,2016-04-08 00:00:00+00:00,110.63
FB,2016-04-11 00:00:00+00:00,108.99
FB,2016-04-12 00:00:00+00:00,110.61
FB,2016-04-13 00:00:00+00:00,110.51
FB,2016-04-14 00:00:00+00:00,110.84
FB,2016-04-15 00:00:00+00:00,109.64
FB,2016-04-18 00:00:00+00:00,110.45
FB,2016-04-19 00:00:00+00:00,112.29
FB,2016-04-20 00:00:00+00:00,112.42
FB,2016-04-21 00:00:00+00:00,113.44
FB,2016-04-22 00:00:00+00:00,110.56
FB,2016-04-25 00:00:00+00:00,110.1
FB,2016-04-26 00:00:00+00:00,108.76
FB,2016-04-27 00:00:00+00:00,108.89
FB,2016-04-28 00:00:00+00:00,116.73
FB,2016-04-29 00:00:00+00:00,117.58
FB,2016-05-02 00:00:00+00:00,118.57
FB,2016-05-03 00:00:00+00:00,117.43
FB,2016-05-04 00:00:00+00:00,118.06
FB,2016-05-05 00:00:00+00:00,117.81
FB,2016-05-06 00:00:00+00:00,119.49
FB,2016-05-09 00:00:00+00:00,119.24
FB,2016-05-10 00:00:00+00:00,120.5
FB,2016-05-11 00:00:00+00:00,119.52
FB,2016-05-12 00:00:00+00:00,120.28
FB,2016-05-13 00:00:00+00:00,119.81
FB,2016-05-16 00:00:00+00:00,118.67
FB,2016-05-17 00:00:00+00:00,117.35
FB,2016-05-18 00:00:00+00:00,117.65
FB,2016-05-19 00:00:00+00:00,116.81
FB,2016-05-20 00:00:00+00:00,117.35
FB,2016-05-23 00:00:00+00:00,115.97
FB,2016-05-24 00:00:00+00:00,117.7
FB,2016-05-25 00:00:00+00:00,117.89
FB,2016-05-26 00:00:00+00:00,119.47
FB,2016-05-27 00:00:00+00:00,119.38
FB,2016-05-31 00:00:00+00:00,118.81
FB,2016-06-01 00:00:00+00:00,118.78
FB,2016-06-02 00:00:00+00:00,118.93
FB,2016-06-03 00:00:00+00:00,118.47
FB,2016-06-06 00:00:00+00:00,118.79
FB,2016-06-07 00:00:00+00:00,117.76
FB,2016-06-08 00:00:00+00:00,118.39
FB,2016-06-09 00:00:00+00:00,118.56
FB,2016-06-10 00:00:00+00:00,116.62
FB,2016-06-13 00:00:00+00:00,113.95
FB,2016-06-14 00:00:00+00:00,114.94
FB,2016-06-15 00:00:00+00:00,114.6
FB,2016-06-16 00:00:00+00:00,114.39
FB,2016-06-17 00:00:00+00:00,113.02
FB,2016-06-20 00:00:00+00:00,113.37
FB,2016-06-21 00:00:00+00:00,114.38
FB,2016-06-22 00:00:00+00:00,113.91
FB,2016-06-23 00:00:00+00:00,115.08
FB,2016-06-24 00:00:00+00:00,112.08
FB,2016-06-27 00:00:00+00:00,108.97
FB,2016-06-28 00:00:00+00:00,112.7
FB,2016-06-29 00:00:00+00:00,114.16
FB,2016-06-30 00:00:00+00:00,114.28
FB,2016-07-01 00:00:00+00:00,114.19
FB,2016-07-05 00:00:00+00:00,114.0
FB,2016-07-06 00:00:00+00:00,116.7
FB,2016-07-07 00:00:00+00:00,115.85
FB,2016-07-08 00:00:00+00:00,117.24
FB,2016-07-11 00:00:00+00:00,117.87
FB,2016-07-12 00:00:00+00:00,117.93
FB,2016-07-13 00:00:00+00:00,116.78
FB,2016-07-14 00:00:00+00:00,117.29
FB,2016-07-15 00:00:00+00:00,116.86
FB,2016-07-18 00:00:00+00:00,119.37
FB,2016-07-19 00:00:00+00:00,120.61
FB,2016-07-20 00:00:00+00:00,121.92
FB,2016-07-21 00:00:00+00:00,120.61
FB,2016-07-22 00:00:00+00:00,121.0
FB,2016-07-25 00:00:00+00:00,121.63
FB,2016-07-26 00:00:00+00:00,121.22
FB,2016-07-27 00:00:00+00:00,123.34
FB,2016-07-28 00:00:00+00:00,125.0
FB,2016-07-29 00:00:00+00:00,123.94
FB,2016-08-01 00:00:00+00:00,124.31
